# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-05-06 03:08:46 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06043500 Gallatin River near Gallatin Gateway, MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06043500
#            TS   parameter     statistic     Description
#         80830       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	80830_00060_00003	80830_00060_00003_cd
USGS	06043500	2006-06-07	3910	A
USGS	06043500	2006-06-08	4510	A
USGS	06043500	2006-06-09	4700	A
USGS	06043500	2006-06-10	4510	A
USGS	06043500	2006-06-11	3930	A
USGS	06043500	2006-06-12	3430	A
USGS	06043500	2006-06-13	3360	A
USGS	06043500	2006-06-14	3340	A
USGS	06043500	2006-06-15	3010	A
USGS	06043500	2006-06-16	2550	A
USGS	06043500	2006-06-17	2350	A
USGS	06043500	2006-06-18	2210	A
USGS	06043500	2006-06-19	2130	A
USGS	06043500	2006-06-20	2130	A
USGS	06043500	2006-06-21	1950	A
USGS	06043500	2006-06-22	1810	A
USGS	06043500	2006-06-23	1730	A
USGS	06043500	2006-06-24	1670	A
USGS	06043500	2006-06-25	1600	A
USGS	06043500	2006-06-26	1550	A
USGS	06043500	2006-06-27	1520	A
USGS	06043500	2006-06-28	1490	A
USGS	06043500	2006-06-29	1420	A
USGS	06043500	2006-06-30	1520	A
USGS	06043500	2006-07-01	1400	A
USGS	06043500	2006-07-02	1330	A
USGS	06043500	2006-07-03	1250	A
USGS	06043500	2006-07-04	1240	A
USGS	06043500	2006-07-05	1150	A
USGS	06043500	2006-07-06	1120	A
USGS	06043500	2006-07-07	1190	A
USGS	06043500	2006-07-08	1100	A
USGS	06043500	2006-07-09	1010	A
USGS	06043500	2006-07-10	968	A
USGS	06043500	2006-07-11	963	A
USGS	06043500	2006-07-12	942	A
USGS	06043500	2006-07-13	952	A
USGS	06043500	2006-07-14	864	A
USGS	06043500	2006-07-15	817	A
USGS	06043500	2006-07-16	789	A
USGS	06043500	2006-07-17	773	A
USGS	06043500	2006-07-18	744	A
USGS	06043500	2006-07-19	723	A
USGS	06043500	2006-07-20	701	A
USGS	06043500	2006-07-21	679	A
USGS	06043500	2006-07-22	662	A
USGS	06043500	2006-07-23	651	A
USGS	06043500	2006-07-24	652	A
USGS	06043500	2006-07-25	652	A
USGS	06043500	2006-07-26	626	A
USGS	06043500	2006-07-27	604	A
USGS	06043500	2006-07-28	588	A
USGS	06043500	2006-07-29	573	A
USGS	06043500	2006-07-30	558	A
USGS	06043500	2006-07-31	550	A
USGS	06043500	2006-08-01	565	A
USGS	06043500	2006-08-02	566	A
USGS	06043500	2006-08-03	541	A
USGS	06043500	2006-08-04	537	A
USGS	06043500	2006-08-05	537	A
USGS	06043500	2006-08-06	521	A
USGS	06043500	2006-08-07	520	A
USGS	06043500	2006-08-08	538	A
USGS	06043500	2006-08-09	511	A
USGS	06043500	2006-08-10	492	A
USGS	06043500	2006-08-11	480	A
USGS	06043500	2006-08-12	480	A
USGS	06043500	2006-08-13	510	A
USGS	06043500	2006-08-14	477	A
USGS	06043500	2006-08-15	468	A
USGS	06043500	2006-08-16	473	A
USGS	06043500	2006-08-17	464	A
USGS	06043500	2006-08-18	466	A
USGS	06043500	2006-08-19	450	A
USGS	06043500	2006-08-20	440	A
USGS	06043500	2006-08-21	431	A
USGS	06043500	2006-08-22	424	A
USGS	06043500	2006-08-23	417	A
USGS	06043500	2006-08-24	415	A
USGS	06043500	2006-08-25	416	A
USGS	06043500	2006-08-26	424	A
USGS	06043500	2006-08-27	421	A
USGS	06043500	2006-08-28	411	A
USGS	06043500	2006-08-29	402	A
USGS	06043500	2006-08-30	394	A
USGS	06043500	2006-08-31	391	A
USGS	06043500	2006-09-01	393	A
USGS	06043500	2006-09-02	393	A
USGS	06043500	2006-09-03	389	A
USGS	06043500	2006-09-04	384	A
USGS	06043500	2006-09-05	378	A
USGS	06043500	2006-09-06	377	A
USGS	06043500	2006-09-07	377	A
USGS	06043500	2006-09-08	385	A
USGS	06043500	2006-09-09	399	A
USGS	06043500	2006-09-10	391	A
USGS	06043500	2006-09-11	378	A
USGS	06043500	2006-09-12	371	A
USGS	06043500	2006-09-13	366	A
USGS	06043500	2006-09-14	362	A
USGS	06043500	2006-09-15	376	A
USGS	06043500	2006-09-16	423	A
USGS	06043500	2006-09-17	406	A
USGS	06043500	2006-09-18	392	A
USGS	06043500	2006-09-19	387	A
USGS	06043500	2006-09-20	383	A
USGS	06043500	2006-09-21	411	A
USGS	06043500	2006-09-22	438	A
USGS	06043500	2006-09-23	420	A
USGS	06043500	2006-09-24	404	A
USGS	06043500	2006-09-25	403	A
USGS	06043500	2006-09-26	406	A
USGS	06043500	2006-09-27	405	A
USGS	06043500	2006-09-28	401	A
USGS	06043500	2006-09-29	395	A
USGS	06043500	2006-09-30	385	A
USGS	06043500	2006-10-01	379	A
USGS	06043500	2006-10-02	372	A
USGS	06043500	2006-10-03	441	A
USGS	06043500	2006-10-04	420	A
USGS	06043500	2006-10-05	395	A
USGS	06043500	2006-10-06	391	A
USGS	06043500	2006-10-07	545	A
USGS	06043500	2006-10-08	529	A
USGS	06043500	2006-10-09	484	A
USGS	06043500	2006-10-10	453	A
USGS	06043500	2006-10-11	445	A
USGS	06043500	2006-10-12	435	A
USGS	06043500	2006-10-13	425	A
USGS	06043500	2006-10-14	417	A
USGS	06043500	2006-10-15	412	A
USGS	06043500	2006-10-16	487	A
USGS	06043500	2006-10-17	469	A
USGS	06043500	2006-10-18	420	A
USGS	06043500	2006-10-19	430	A
USGS	06043500	2006-10-20	464	A
USGS	06043500	2006-10-21	442	A
USGS	06043500	2006-10-22	404	A
USGS	06043500	2006-10-23	405	A
USGS	06043500	2006-10-24	422	A
USGS	06043500	2006-10-25	431	A
USGS	06043500	2006-10-26	391	A
USGS	06043500	2006-10-27	412	A
USGS	06043500	2006-10-28	398	A
USGS	06043500	2006-10-29	395	A
USGS	06043500	2006-10-30	390	A
USGS	06043500	2006-10-31	277	A
USGS	06043500	2006-11-01	269	A
USGS	06043500	2006-11-02	326	A
USGS	06043500	2006-11-03	426	A
USGS	06043500	2006-11-04	412	A
USGS	06043500	2006-11-05	391	A
USGS	06043500	2006-11-06	390	A
USGS	06043500	2006-11-07	489	A
USGS	06043500	2006-11-08	705	A
USGS	06043500	2006-11-09	635	A
USGS	06043500	2006-11-10	504	A
USGS	06043500	2006-11-11	497	A
USGS	06043500	2006-11-12	434	A
USGS	06043500	2006-11-13	438	A
USGS	06043500	2006-11-14	463	A
USGS	06043500	2006-11-15	375	A
USGS	06043500	2006-11-16	429	A
USGS	06043500	2006-11-17	410	A
USGS	06043500	2006-11-18	401	A
USGS	06043500	2006-11-19	390	A
USGS	06043500	2006-11-20	417	A
USGS	06043500	2006-11-21	410	A
USGS	06043500	2006-11-22	400	A
USGS	06043500	2006-11-23	390	A
USGS	06043500	2006-11-24	336	A
USGS	06043500	2006-11-25	337	A
USGS	06043500	2006-11-26	364	A
USGS	06043500	2006-11-27	358	A
USGS	06043500	2006-11-28	291	A
USGS	06043500	2006-11-29	244	A
USGS	06043500	2006-11-30	212	A
USGS	06043500	2006-12-01	275	A
USGS	06043500	2006-12-02	284	A
USGS	06043500	2006-12-03	231	A
USGS	06043500	2006-12-04	264	A
USGS	06043500	2006-12-05	318	A
USGS	06043500	2006-12-06	309	A
USGS	06043500	2006-12-07	305	A
USGS	06043500	2006-12-08	306	A
USGS	06043500	2006-12-09	308	A
USGS	06043500	2006-12-10	304	A
USGS	06043500	2006-12-11	308	A
USGS	06043500	2006-12-12	309	A
USGS	06043500	2006-12-13	318	A
USGS	06043500	2006-12-14	324	A
USGS	06043500	2006-12-15	338	A
USGS	06043500	2006-12-16	301	A
USGS	06043500	2006-12-17	206	A
USGS	06043500	2006-12-18	211	A
USGS	06043500	2006-12-19	216	A
USGS	06043500	2006-12-20	262	A
USGS	06043500	2006-12-21	278	A
USGS	06043500	2006-12-22	303	A
USGS	06043500	2006-12-23	288	A
USGS	06043500	2006-12-24	295	A
USGS	06043500	2006-12-25	302	A
USGS	06043500	2006-12-26	299	A
USGS	06043500	2006-12-27	300	A
USGS	06043500	2006-12-28	301	A
USGS	06043500	2006-12-29	283	A
USGS	06043500	2006-12-30	263	A
USGS	06043500	2006-12-31	253	A
USGS	06043500	2007-01-01	274	A
USGS	06043500	2007-01-02	298	A
USGS	06043500	2007-01-03	295	A
USGS	06043500	2007-01-04	305	A
USGS	06043500	2007-01-05	285	A
USGS	06043500	2007-01-06	274	A
USGS	06043500	2007-01-07	263	A
USGS	06043500	2007-01-08	276	A
USGS	06043500	2007-01-09	286	A
USGS	06043500	2007-01-10	294	A
USGS	06043500	2007-01-11	262	A
USGS	06043500	2007-01-12	226	A
USGS	06043500	2007-01-13	229	A
USGS	06043500	2007-01-14	249	A
USGS	06043500	2007-01-15	265	A
USGS	06043500	2007-01-16	278	A
USGS	06043500	2007-01-17	287	A
USGS	06043500	2007-01-18	286	A
USGS	06043500	2007-01-19	295	A
USGS	06043500	2007-01-20	306	A
USGS	06043500	2007-01-21	291	A
USGS	06043500	2007-01-22	277	A
USGS	06043500	2007-01-23	288	A
USGS	06043500	2007-01-24	302	A
USGS	06043500	2007-01-25	281	A
USGS	06043500	2007-01-26	271	A
USGS	06043500	2007-01-27	266	A
USGS	06043500	2007-01-28	258	A
USGS	06043500	2007-01-29	252	A
USGS	06043500	2007-01-30	260	A
USGS	06043500	2007-01-31	276	A
USGS	06043500	2007-02-01	273	A
USGS	06043500	2007-02-02	259	A
USGS	06043500	2007-02-03	264	A
USGS	06043500	2007-02-04	278	A
USGS	06043500	2007-02-05	276	A
USGS	06043500	2007-02-06	295	A
USGS	06043500	2007-02-07	289	A
USGS	06043500	2007-02-08	283	A
USGS	06043500	2007-02-09	280	A
USGS	06043500	2007-02-10	275	A
USGS	06043500	2007-02-11	279	A
USGS	06043500	2007-02-12	288	A
USGS	06043500	2007-02-13	276	A
USGS	06043500	2007-02-14	271	A
USGS	06043500	2007-02-15	267	A
USGS	06043500	2007-02-16	268	A
USGS	06043500	2007-02-17	249	A
USGS	06043500	2007-02-18	248	A
USGS	06043500	2007-02-19	271	A
USGS	06043500	2007-02-20	265	A
USGS	06043500	2007-02-21	264	A
USGS	06043500	2007-02-22	257	A
USGS	06043500	2007-02-23	276	A
USGS	06043500	2007-02-24	261	A
USGS	06043500	2007-02-25	247	A
USGS	06043500	2007-02-26	256	A
USGS	06043500	2007-02-27	254	A
USGS	06043500	2007-02-28	255	A
USGS	06043500	2007-03-01	255	A
USGS	06043500	2007-03-02	241	A
USGS	06043500	2007-03-03	230	A
USGS	06043500	2007-03-04	236	A
USGS	06043500	2007-03-05	258	A
USGS	06043500	2007-03-06	276	A
USGS	06043500	2007-03-07	297	A
USGS	06043500	2007-03-08	301	A
USGS	06043500	2007-03-09	303	A
USGS	06043500	2007-03-10	296	A
USGS	06043500	2007-03-11	299	A
USGS	06043500	2007-03-12	333	A
USGS	06043500	2007-03-13	395	A
USGS	06043500	2007-03-14	383	A
USGS	06043500	2007-03-15	333	A
USGS	06043500	2007-03-16	322	A
USGS	06043500	2007-03-17	327	A
USGS	06043500	2007-03-18	373	A
USGS	06043500	2007-03-19	373	A
USGS	06043500	2007-03-20	400	A
USGS	06043500	2007-03-21	414	A
USGS	06043500	2007-03-22	375	A
USGS	06043500	2007-03-23	369	A
USGS	06043500	2007-03-24	368	A
USGS	06043500	2007-03-25	402	A
USGS	06043500	2007-03-26	477	A
USGS	06043500	2007-03-27	507	A
USGS	06043500	2007-03-28	512	A
USGS	06043500	2007-03-29	397	A
USGS	06043500	2007-03-30	408	A
USGS	06043500	2007-03-31	417	A
USGS	06043500	2007-04-01	408	A
USGS	06043500	2007-04-02	403	A
USGS	06043500	2007-04-03	375	A
USGS	06043500	2007-04-04	370	A
USGS	06043500	2007-04-05	382	A
USGS	06043500	2007-04-06	393	A
USGS	06043500	2007-04-07	414	A
USGS	06043500	2007-04-08	442	A
USGS	06043500	2007-04-09	510	A
USGS	06043500	2007-04-10	495	A
USGS	06043500	2007-04-11	450	A
USGS	06043500	2007-04-12	421	A
USGS	06043500	2007-04-13	410	A
USGS	06043500	2007-04-14	416	A
USGS	06043500	2007-04-15	439	A
USGS	06043500	2007-04-16	459	A
USGS	06043500	2007-04-17	538	A
USGS	06043500	2007-04-18	635	A
USGS	06043500	2007-04-19	635	A
USGS	06043500	2007-04-20	555	A
USGS	06043500	2007-04-21	537	A
USGS	06043500	2007-04-22	514	A
USGS	06043500	2007-04-23	530	A
USGS	06043500	2007-04-24	535	A
USGS	06043500	2007-04-25	574	A
USGS	06043500	2007-04-26	719	A
USGS	06043500	2007-04-27	706	A
USGS	06043500	2007-04-28	797	A
USGS	06043500	2007-04-29	1180	A
USGS	06043500	2007-04-30	1520	A
USGS	06043500	2007-05-01	1690	A
USGS	06043500	2007-05-02	1970	A
USGS	06043500	2007-05-03	2270	A
USGS	06043500	2007-05-04	1830	A
USGS	06043500	2007-05-05	1510	A
USGS	06043500	2007-05-06	1300	A
USGS	06043500	2007-05-07	1190	A
USGS	06043500	2007-05-08	1300	A
USGS	06043500	2007-05-09	1570	A
USGS	06043500	2007-05-10	1860	A
USGS	06043500	2007-05-11	2140	A
USGS	06043500	2007-05-12	2510	A
USGS	06043500	2007-05-13	3010	A
USGS	06043500	2007-05-14	2960	A
USGS	06043500	2007-05-15	2510	A
USGS	06043500	2007-05-16	2390	A
USGS	06043500	2007-05-17	2460	A
USGS	06043500	2007-05-18	2520	A
USGS	06043500	2007-05-19	2580	A
USGS	06043500	2007-05-20	2610	A
USGS	06043500	2007-05-21	2520	A
USGS	06043500	2007-05-22	2110	A
USGS	06043500	2007-05-23	1860	A
USGS	06043500	2007-05-24	1660	A
USGS	06043500	2007-05-25	1660	A
USGS	06043500	2007-05-26	1510	A
USGS	06043500	2007-05-27	1600	A
USGS	06043500	2007-05-28	2000	A
USGS	06043500	2007-05-29	1890	A
USGS	06043500	2007-05-30	1790	A
USGS	06043500	2007-05-31	1780	A
USGS	06043500	2007-06-01	1850	A
USGS	06043500	2007-06-02	2050	A
USGS	06043500	2007-06-03	2200	A
USGS	06043500	2007-06-04	2320	A
USGS	06043500	2007-06-05	2460	A
USGS	06043500	2007-06-06	2760	A
USGS	06043500	2007-06-07	2560	A
USGS	06043500	2007-06-08	2230	A
USGS	06043500	2007-06-09	2210	A
USGS	06043500	2007-06-10	2250	A
USGS	06043500	2007-06-11	2370	A
USGS	06043500	2007-06-12	2290	A
USGS	06043500	2007-06-13	2150	A
USGS	06043500	2007-06-14	2090	A
USGS	06043500	2007-06-15	2040	A
USGS	06043500	2007-06-16	2010	A
USGS	06043500	2007-06-17	1970	A
USGS	06043500	2007-06-18	1750	A
USGS	06043500	2007-06-19	1590	A
USGS	06043500	2007-06-20	1530	A
USGS	06043500	2007-06-21	1490	A
USGS	06043500	2007-06-22	1440	A
USGS	06043500	2007-06-23	1390	A
USGS	06043500	2007-06-24	1310	A
USGS	06043500	2007-06-25	1230	A
USGS	06043500	2007-06-26	1140	A
USGS	06043500	2007-06-27	1080	A
USGS	06043500	2007-06-28	1040	A
USGS	06043500	2007-06-29	996	A
USGS	06043500	2007-06-30	960	A
USGS	06043500	2007-07-01	920	A
USGS	06043500	2007-07-02	877	A
USGS	06043500	2007-07-03	840	A
USGS	06043500	2007-07-04	815	A
USGS	06043500	2007-07-05	789	A
USGS	06043500	2007-07-06	764	A
USGS	06043500	2007-07-07	743	A
USGS	06043500	2007-07-08	735	A
USGS	06043500	2007-07-09	703	A
USGS	06043500	2007-07-10	676	A
USGS	06043500	2007-07-11	657	A
USGS	06043500	2007-07-12	637	A
USGS	06043500	2007-07-13	638	A
USGS	06043500	2007-07-14	619	A
USGS	06043500	2007-07-15	614	A
USGS	06043500	2007-07-16	595	A
USGS	06043500	2007-07-17	593	A
USGS	06043500	2007-07-18	574	A
USGS	06043500	2007-07-19	545	A
USGS	06043500	2007-07-20	525	A
USGS	06043500	2007-07-21	512	A
USGS	06043500	2007-07-22	503	A
USGS	06043500	2007-07-23	493	A
USGS	06043500	2007-07-24	510	A
USGS	06043500	2007-07-25	537	A
USGS	06043500	2007-07-26	552	A
USGS	06043500	2007-07-27	580	A
USGS	06043500	2007-07-28	520	A
USGS	06043500	2007-07-29	500	A
USGS	06043500	2007-07-30	486	A
USGS	06043500	2007-07-31	475	A
USGS	06043500	2007-08-01	459	A
USGS	06043500	2007-08-02	453	A
USGS	06043500	2007-08-03	468	A
USGS	06043500	2007-08-04	458	A
USGS	06043500	2007-08-05	474	A
USGS	06043500	2007-08-06	517	A
USGS	06043500	2007-08-07	468	A
USGS	06043500	2007-08-08	447	A
USGS	06043500	2007-08-09	436	A
USGS	06043500	2007-08-10	425	A
USGS	06043500	2007-08-11	422	A
USGS	06043500	2007-08-12	410	A
USGS	06043500	2007-08-13	396	A
USGS	06043500	2007-08-14	394	A
USGS	06043500	2007-08-15	391	A
USGS	06043500	2007-08-16	388	A
USGS	06043500	2007-08-17	413	A
USGS	06043500	2007-08-18	491	A
USGS	06043500	2007-08-19	470	A
USGS	06043500	2007-08-20	419	A
USGS	06043500	2007-08-21	418	A
USGS	06043500	2007-08-22	405	A
USGS	06043500	2007-08-23	399	A
USGS	06043500	2007-08-24	405	A
USGS	06043500	2007-08-25	388	A
USGS	06043500	2007-08-26	376	A
USGS	06043500	2007-08-27	368	A
USGS	06043500	2007-08-28	366	A
USGS	06043500	2007-08-29	363	A
USGS	06043500	2007-08-30	356	A
USGS	06043500	2007-08-31	355	A
USGS	06043500	2007-09-01	368	A
USGS	06043500	2007-09-02	355	A
USGS	06043500	2007-09-03	347	A
USGS	06043500	2007-09-04	343	A
USGS	06043500	2007-09-05	374	A
USGS	06043500	2007-09-06	405	A
USGS	06043500	2007-09-07	386	A
USGS	06043500	2007-09-08	364	A
USGS	06043500	2007-09-09	360	A
USGS	06043500	2007-09-10	360	A
USGS	06043500	2007-09-11	352	A
USGS	06043500	2007-09-12	345	A
USGS	06043500	2007-09-13	339	A
USGS	06043500	2007-09-14	342	A
USGS	06043500	2007-09-15	341	A
USGS	06043500	2007-09-16	334	A
USGS	06043500	2007-09-17	335	A
USGS	06043500	2007-09-18	345	A
USGS	06043500	2007-09-19	346	A
USGS	06043500	2007-09-20	344	A
USGS	06043500	2007-09-21	345	A
USGS	06043500	2007-09-22	333	A
USGS	06043500	2007-09-23	351	A
USGS	06043500	2007-09-24	394	A
USGS	06043500	2007-09-25	368	A
USGS	06043500	2007-09-26	355	A
USGS	06043500	2007-09-27	346	A
USGS	06043500	2007-09-28	339	A
USGS	06043500	2007-09-29	368	A
USGS	06043500	2007-09-30	374	A
USGS	06043500	2007-10-01	357	A
USGS	06043500	2007-10-02	371	A
USGS	06043500	2007-10-03	363	A
USGS	06043500	2007-10-04	369	A
USGS	06043500	2007-10-05	397	A
USGS	06043500	2007-10-06	426	A
USGS	06043500	2007-10-07	390	A
USGS	06043500	2007-10-08	383	A
USGS	06043500	2007-10-09	393	A
USGS	06043500	2007-10-10	408	A
USGS	06043500	2007-10-11	416	A
USGS	06043500	2007-10-12	389	A
USGS	06043500	2007-10-13	376	A
USGS	06043500	2007-10-14	369	A
USGS	06043500	2007-10-15	362	A
USGS	06043500	2007-10-16	363	A
USGS	06043500	2007-10-17	388	A
USGS	06043500	2007-10-18	378	A
USGS	06043500	2007-10-19	386	A
USGS	06043500	2007-10-20	503	A
USGS	06043500	2007-10-21	430	A
USGS	06043500	2007-10-22	387	A
USGS	06043500	2007-10-23	392	A
USGS	06043500	2007-10-24	390	A
USGS	06043500	2007-10-25	404	A
USGS	06043500	2007-10-26	403	A
USGS	06043500	2007-10-27	368	A
USGS	06043500	2007-10-28	362	A
USGS	06043500	2007-10-29	372	A
USGS	06043500	2007-10-30	407	A
USGS	06043500	2007-10-31	380	A
USGS	06043500	2007-11-01	358	A
USGS	06043500	2007-11-02	342	A
USGS	06043500	2007-11-03	356	A
USGS	06043500	2007-11-04	350	A
USGS	06043500	2007-11-05	343	A
USGS	06043500	2007-11-06	333	A
USGS	06043500	2007-11-07	338	A
USGS	06043500	2007-11-08	345	A
USGS	06043500	2007-11-09	336	A
USGS	06043500	2007-11-10	335	A
USGS	06043500	2007-11-11	351	A
USGS	06043500	2007-11-12	310	A
USGS	06043500	2007-11-13	341	A
USGS	06043500	2007-11-14	259	A
USGS	06043500	2007-11-15	274	A
USGS	06043500	2007-11-16	337	A
USGS	06043500	2007-11-17	350	A
USGS	06043500	2007-11-18	345	A
USGS	06043500	2007-11-19	352	A
USGS	06043500	2007-11-20	334	A
USGS	06043500	2007-11-21	243	A
USGS	06043500	2007-11-22	193	A
USGS	06043500	2007-11-23	216	A
USGS	06043500	2007-11-24	230	A
USGS	06043500	2007-11-25	262	A
USGS	06043500	2007-11-26	244	A
USGS	06043500	2007-11-27	250	A
USGS	06043500	2007-11-28	245	A
USGS	06043500	2007-11-29	239	A
USGS	06043500	2007-11-30	233	A
USGS	06043500	2007-12-01	238	A
USGS	06043500	2007-12-02	234	A
USGS	06043500	2007-12-03	265	A
USGS	06043500	2007-12-04	277	A
USGS	06043500	2007-12-05	285	A
USGS	06043500	2007-12-06	282	A
USGS	06043500	2007-12-07	269	A
USGS	06043500	2007-12-08	249	A
USGS	06043500	2007-12-09	206	A
USGS	06043500	2007-12-10	230	A
USGS	06043500	2007-12-11	232	A
USGS	06043500	2007-12-12	235	A
USGS	06043500	2007-12-13	253	A
USGS	06043500	2007-12-14	263	A
USGS	06043500	2007-12-15	252	A
USGS	06043500	2007-12-16	262	A
USGS	06043500	2007-12-17	277	A
USGS	06043500	2007-12-18	280	A:e
USGS	06043500	2007-12-19	280	A:e
USGS	06043500	2007-12-20	276	A
USGS	06043500	2007-12-21	270	A
USGS	06043500	2007-12-22	231	A
USGS	06043500	2007-12-23	236	A
USGS	06043500	2007-12-24	254	A
USGS	06043500	2007-12-25	260	A
USGS	06043500	2007-12-26	253	A
USGS	06043500	2007-12-27	252	A
USGS	06043500	2007-12-28	240	A
USGS	06043500	2007-12-29	251	A
USGS	06043500	2007-12-30	255	A
USGS	06043500	2007-12-31	260	A
USGS	06043500	2008-01-01	246	A
USGS	06043500	2008-01-02	257	A
USGS	06043500	2008-01-03	274	A
USGS	06043500	2008-01-04	277	A
USGS	06043500	2008-01-05	277	A
USGS	06043500	2008-01-06	256	A
USGS	06043500	2008-01-07	245	A
USGS	06043500	2008-01-08	242	A
USGS	06043500	2008-01-09	260	A
USGS	06043500	2008-01-10	254	A
USGS	06043500	2008-01-11	252	A
USGS	06043500	2008-01-12	252	A
USGS	06043500	2008-01-13	254	A
USGS	06043500	2008-01-14	243	A
USGS	06043500	2008-01-15	253	A
USGS	06043500	2008-01-16	231	A
USGS	06043500	2008-01-17	237	A
USGS	06043500	2008-01-18	247	A
USGS	06043500	2008-01-19	256	A
USGS	06043500	2008-01-20	259	A
USGS	06043500	2008-01-21	210	A:e
USGS	06043500	2008-01-22	230	A:e
USGS	06043500	2008-01-23	250	A:e
USGS	06043500	2008-01-24	272	A
USGS	06043500	2008-01-25	278	A
USGS	06043500	2008-01-26	276	A
USGS	06043500	2008-01-27	283	A
USGS	06043500	2008-01-28	279	A
USGS	06043500	2008-01-29	257	A
USGS	06043500	2008-01-30	254	A
USGS	06043500	2008-01-31	251	A
USGS	06043500	2008-02-01	256	A
USGS	06043500	2008-02-02	250	A
USGS	06043500	2008-02-03	256	A
USGS	06043500	2008-02-04	254	A
USGS	06043500	2008-02-05	240	A
USGS	06043500	2008-02-06	241	A
USGS	06043500	2008-02-07	245	A
USGS	06043500	2008-02-08	247	A
USGS	06043500	2008-02-09	240	A:e
USGS	06043500	2008-02-10	240	A:e
USGS	06043500	2008-02-11	243	A
USGS	06043500	2008-02-12	243	A
USGS	06043500	2008-02-13	246	A
USGS	06043500	2008-02-14	239	A
USGS	06043500	2008-02-15	234	A
USGS	06043500	2008-02-16	232	A
USGS	06043500	2008-02-17	236	A
USGS	06043500	2008-02-18	233	A
USGS	06043500	2008-02-19	227	A
USGS	06043500	2008-02-20	227	A
USGS	06043500	2008-02-21	227	A
USGS	06043500	2008-02-22	232	A
USGS	06043500	2008-02-23	235	A
USGS	06043500	2008-02-24	240	A
USGS	06043500	2008-02-25	244	A
USGS	06043500	2008-02-26	240	A
USGS	06043500	2008-02-27	231	A
USGS	06043500	2008-02-28	241	A
USGS	06043500	2008-02-29	241	A
USGS	06043500	2008-03-01	243	A
USGS	06043500	2008-03-02	239	A
USGS	06043500	2008-03-03	218	A
USGS	06043500	2008-03-04	224	A
USGS	06043500	2008-03-05	227	A
USGS	06043500	2008-03-06	224	A
USGS	06043500	2008-03-07	224	A
USGS	06043500	2008-03-08	219	A
USGS	06043500	2008-03-09	228	A
USGS	06043500	2008-03-10	234	A
USGS	06043500	2008-03-11	228	A
USGS	06043500	2008-03-12	239	A
USGS	06043500	2008-03-13	240	A
USGS	06043500	2008-03-14	234	A
USGS	06043500	2008-03-15	240	A
USGS	06043500	2008-03-16	234	A
USGS	06043500	2008-03-17	220	A
USGS	06043500	2008-03-18	231	A
USGS	06043500	2008-03-19	244	A
USGS	06043500	2008-03-20	251	A
USGS	06043500	2008-03-21	247	A
USGS	06043500	2008-03-22	225	A
USGS	06043500	2008-03-23	214	A
USGS	06043500	2008-03-24	239	A
USGS	06043500	2008-03-25	243	A
USGS	06043500	2008-03-26	244	A
USGS	06043500	2008-03-27	239	A
USGS	06043500	2008-03-28	214	A
USGS	06043500	2008-03-29	242	A
USGS	06043500	2008-03-30	215	A
USGS	06043500	2008-03-31	235	A
USGS	06043500	2008-04-01	223	A
USGS	06043500	2008-04-02	223	A
USGS	06043500	2008-04-03	224	A
USGS	06043500	2008-04-04	234	A
USGS	06043500	2008-04-05	244	A
USGS	06043500	2008-04-06	231	A
USGS	06043500	2008-04-07	232	A
USGS	06043500	2008-04-08	245	A
USGS	06043500	2008-04-09	236	A
USGS	06043500	2008-04-10	237	A
USGS	06043500	2008-04-11	235	A
USGS	06043500	2008-04-12	237	A
USGS	06043500	2008-04-13	260	A
USGS	06043500	2008-04-14	337	A
USGS	06043500	2008-04-15	415	A
USGS	06043500	2008-04-16	335	A
USGS	06043500	2008-04-17	314	A
USGS	06043500	2008-04-18	342	A
USGS	06043500	2008-04-19	380	A
USGS	06043500	2008-04-20	373	A
USGS	06043500	2008-04-21	326	A
USGS	06043500	2008-04-22	313	A
USGS	06043500	2008-04-23	329	A
USGS	06043500	2008-04-24	334	A
USGS	06043500	2008-04-25	312	A
USGS	06043500	2008-04-26	301	A
USGS	06043500	2008-04-27	307	A
USGS	06043500	2008-04-28	372	A
USGS	06043500	2008-04-29	517	A
USGS	06043500	2008-04-30	714	A
USGS	06043500	2008-05-01	568	A
USGS	06043500	2008-05-02	488	A
USGS	06043500	2008-05-03	457	A
USGS	06043500	2008-05-04	526	A
USGS	06043500	2008-05-05	622	A
USGS	06043500	2008-05-06	884	A
USGS	06043500	2008-05-07	1060	A
USGS	06043500	2008-05-08	1050	A
USGS	06043500	2008-05-09	1070	A
